text,label
despite the premise of a good story it waste all it star power on cliched or meaningless role,0
all print of this film should be sent to and buried on pluto,0
not only doe the movie fail to make u part of it reality it fails the most basic relevancy test a well,0
first good then bothersome excellent acting and direction,0
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime busting comic vehicle a well intentioned remake that show some spunk and promise but fails to register a anything distinctive or daring,0
it s difficult to say whether the tuxedo is more boring or embarrassing i m prepared to call it a draw,0
even a lame horror flick go this is lame,0
so routine familiar and predictable it raise the possibility that it wrote itself a a newly automated final draft computer program,0
sunshine state lack the kind of dynamic that limbo offer and in some way is a rather indulgent piece,0
even legend like alfred hitchcock and john huston occasionally directed trifle so it s no surprise to see a world class filmmaker like zhang yimou behind the camera for a yarn that s ultimately rather inconsequential,0
a long winded predictable scenario,0
too close to phantom menace for comfort,0
silly humbuggery,0
although trying to balance self referential humor and a normal ol slasher plot seemed like a decent endeavor the result doesn t fully satisfy either the die hard jason fan or those who can take a good joke,0
too clunky and too busy ribbing itself to be truly entertaining,0
this movie is about lying cheating but loving the friend you betray,0
it smack of purely commercial motivation with no great love for the original,0
melanie eventually slug the yankee too bad the former murphy brown doesn t pop reese back,0
at the bottom rung of the series entry,0
a real clunker a well made thoughtful well acted clunker but a clunker nonetheless,0
a dreary rip off of goodfellas that serf a a muddled and offensive cautionary tale for hispanic american,0
the picture scored by a perversely cheerful marcus miller accordion harmonica banjo abomination is a monument to bad in all it florid variety,0
